Date,AFT.AX,ANZ.AX,BHP.AX,CBA.AX,CSL.AX,FMG.AX,GMG.AX,MQG.AX,NAB.AX,NEM.AX,NST.AX,RIO.AX,RMD.AX,TCL.AX,TLS.AX,WBC.AX,WDS.AX,WES.AX,WOW.AX,XYZ.AX
2025-07-07,0.0010000000474974513,29.486295700073242,37.76093673706055,175.10723876953125,245.13162231445312,15.83202075958252,34.88999938964844,225.4088592529297,38.273094177246094,89.90826416015625,16.549253463745117,106.57395935058594,39.08527374267578,13.5600004196167,4.747671127319336,32.83887481689453,23.148807525634766,82.03563690185547,30.947895050048828,105.43000030517578
2025-07-08,0.0010000000474974513,29.564586639404297,37.40876770019531,176.55490112304688,243.1150665283203,15.725439071655273,34.95000076293945,225.74411010742188,38.518184661865234,92.08924865722656,16.687164306640625,106.15205383300781,39.2248649597168,13.529999732971191,4.767289161682129,32.82906723022461,23.119712829589844,82.47026062011719,30.534469604492188,106.33000183105469
2025-07-09,0.0010000000474974513,29.41779136657715,37.02724075317383,176.1806640625,240.91067504882812,15.696372985839844,34.029998779296875,220.1138153076172,38.52798843383789,87.0998764038086,16.125673294067383,105.5633544921875,39.125160217285156,13.40999984741211,4.777098178863525,33.054664611816406,23.274877548217773,81.91709899902344,30.37697410583496,103.2699966430664
2025-07-10,0.0010000000474974513,29.642879486083984,37.46746063232422,177.62832641601562,239.6256103515625,15.996735572814941,34.34000015258789,220.9519500732422,38.959346771240234,89.91822052001953,16.37194061279297,106.57395935058594,38.816062927246094,13.550000190734863,4.78690767288208,33.221405029296875,23.274877548217773,82.24307250976562,30.672277450561523,104.66000366210938
2025-07-11,0.0010000000474974513,29.682024002075195,38.504417419433594,176.69276428222656,238.15272521972656,16.452123641967773,33.7400016784668,217.72760009765625,38.8318977355957,90.13731384277344,16.007463455200195,109.00724029541016,38.99553680419922,13.380000114440918,4.757480144500732,33.16255569458008,23.24578285217285,81.69979095458984,30.613218307495117,103.6500015258789
2025-07-14,0.0010000000474974513,29.43736457824707,38.86637496948242,176.00341796875,238.82492065429688,16.374610900878906,33.84000015258789,218.1910400390625,38.880916595458984,91.63114166259766,16.28328514099121,109.63517761230469,38.36738204956055,13.390000343322754,4.767289161682129,32.91734313964844,23.342761993408203,81.44296264648438,30.514781951904297,98.66999816894531
2025-07-15,0.0010000000474974513,29.642879486083984,38.53376388549805,177.02760314941406,247.78085327148438,16.258342742919922,34.220001220703125,221.2576141357422,38.8318977355957,92.64693450927734,16.529552459716797,108.20268249511719,38.636592864990234,13.390000343322754,4.85557222366333,33.142940521240234,23.459138870239258,81.67015838623047,30.839616775512695,103.5999984741211
2025-07-16,0.0010000000474974513,29.476511001586914,38.25985336303711,174.8708953857422,244.6077117919922,16.33585548400879,34.15999984741211,219.55177307128906,37.51822280883789,87.33888244628906,16.174924850463867,108.43816375732422,38.786155700683594,13.300000190734863,4.835953712463379,32.662322998046875,23.439741134643555,81.70967102050781,30.623062133789062,101.20999908447266
2025-07-17,0.0010000000474974513,29.799461364746094,38.25985336303711,178.0518035888672,245.53692626953125,16.384300231933594,34.439998626708984,221.43511962890625,37.93977355957031,88.75304412841797,16.096118927001953,109.00724029541016,39.40433883666992,13.569999694824219,4.865381717681885,33.054664611816406,23.420345306396484,82.38136291503906,30.50493812561035,106.4000015258789
2025-07-18,0.0010000000474974513,30.16155433654785,39.41420364379883,179.6865692138672,254.4236602783203,16.47150230407715,34.970001220703125,224.2058868408203,38.42014694213867,88.67337036132812,16.273433685302734,110.97937774658203,39.69348907470703,13.6899995803833,4.865381717681885,33.65298080444336,23.662792205810547,83.53707122802734,31.016799926757812,109.7300033569336
