Date,RMD.AX,TCL.AX,WOW.AX,TLS.AX,WDS.AX,GMG.AX,WES.AX,FMG.AX,NST.AX,MQG.AX,RIO.AX,NAB.AX,WBC.AX,ANZ.AX,CSL.AX,CBA.AX,BHP.AX
2018-05-09,1128448.0,3733070.0,2904202.0,16926074.0,2606072.0,3556041.0,3059651.0,8778629.0,3191643.0,953593.0,1162149.0,6921380.0,8455330.0,5589545.0,596832.0,6582126.0,8226062.0
2018-05-10,2840861.0,3995296.0,2030723.0,34219186.0,5582655.0,2928595.0,2061308.0,10421241.0,2987605.0,1111532.0,1515765.0,6320200.0,6925415.0,5660145.0,740712.0,3695222.0,7346232.0
2018-05-11,3080560.0,3693375.0,1916979.0,22117151.0,2277714.0,4035189.0,1602394.0,9458805.0,4052569.0,883770.0,1072031.0,7499827.0,6313374.0,7586252.0,595572.0,3779356.0,6057501.0
2018-05-14,2763438.0,3367025.0,1774019.0,70912918.0,3355988.0,5690989.0,1954482.0,12645936.0,1718154.0,3194866.0,2322406.0,7791780.0,6121478.0,9660606.0,876854.0,3586761.0,8153682.0
2018-05-15,1184256.0,4444575.0,2435081.0,88863238.0,2981202.0,4310060.0,2101849.0,11250798.0,2857772.0,785500.0,1452182.0,8887640.0,7711834.0,6683810.0,685376.0,2937818.0,9855426.0
2018-05-16,1293519.0,5517917.0,2622009.0,71816304.0,3206354.0,4016168.0,2206918.0,10066815.0,2637131.0,1055449.0,1110365.0,8607458.0,10605526.0,5731967.0,696642.0,3869986.0,7353170.0
2018-05-17,1111972.0,8709267.0,2485396.0,31659091.0,2917708.0,3260675.0,2530051.0,7790142.0,1517456.0,707823.0,2017479.0,6269274.0,11047114.0,7250415.0,854355.0,4310845.0,8011401.0
2018-05-18,987491.0,6073607.0,2209133.0,29041699.0,1508654.0,2916813.0,1992800.0,4880612.0,1698297.0,673789.0,1719621.0,3772792.0,5292471.0,4712374.0,1210034.0,3110054.0,6386906.0
2018-05-21,983622.0,3311966.0,1740262.0,32122116.0,1797511.0,2299421.0,2566690.0,13698812.0,1809521.0,819181.0,995315.0,3596493.0,4511733.0,4904762.0,782241.0,2261388.0,4222424.0
2018-05-22,858683.0,2761689.0,3566645.0,48829657.0,1644594.0,3470560.0,1707174.0,7946517.0,1947393.0,545113.0,821209.0,3862677.0,5207610.0,4908715.0,908672.0,3279548.0,4556956.0
2018-05-23,842006.0,3167439.0,3583001.0,37375568.0,3381270.0,5642808.0,2171729.0,7622261.0,3548495.0,843283.0,1412808.0,7904041.0,4335063.0,5439072.0,817465.0,2601288.0,7392129.0
